"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair","MCMC_setting"
"73",1.73009217117394,0.235999952992335,1.20334418693495,2.15642845595475,1.00526550286291,"Significant",0.321666666666667,0.211666666666667,1.03400452809731,1.02804232823837,"SUB-Tapirus_indicus~DOM-Cuon_alpinus","LONG"
"74",0.323441275358042,0.441235797830542,-0.651478171701269,1.12718749052437,1.00140290216346,"Non-Significant",0.318666666666667,0.352866666666667,1.01364994438294,1.02806063813348,"SUB-Trichys_fasciculata~DOM-Cuon_alpinus","LONG"
"75",0.291280095996186,0.767870625598195,-0.847964108432488,0.909228017504565,35.6841751301219,"Non-Significant",0.234766666666667,0.0466333333333333,1.0627246597201,1.04338641762067,"SUB-Ursus_thibetanus~DOM-Cuon_alpinus","LONG"
"76",0.485374765404514,1.24824118257613,-1.48144841005399,1.60651614598618,16.2383997529874,"Non-Significant",0.261966666666667,0.2716,1.02017768239893,1.03726307503393,"SUB-Atherurus_macrourus~DOM-Cuon_alpinus","LONG"
"77",1.11022799809588,0.154174636632482,0.841698479556856,1.44644181643043,1.00516132427932,"Significant",0.2921,0.5154,0.999636983664995,1.032331836798,"SUB-Varanus_salvator~DOM-Cuon_alpinus","LONG"
"78",1.70200636451901,0.249128756410223,1.27561547729778,2.25157825717076,1.00193988419854,"Significant",0.286866666666667,0.468433333333333,1.0161675489419,1.03223110362857,"SUB-Viverra_megaspila~DOM-Cuon_alpinus","LONG"
"79",0.720012980527653,0.0608554236853997,0.604683551304481,0.843854982334968,1.00628991329084,"Significant",0.272466666666667,0.4323,1.0064484326726,1.03581077988141,"SUB-Viverra_zibetha~DOM-Cuon_alpinus","LONG"
"80",0.940474701865512,0.171098036216776,0.629663013392055,1.30289204795542,1.00027792107289,"Significant",0.273333333333333,0.306533333333333,1.05938448040807,1.0363913079441,"SUB-Viverricula_indica~DOM-Cuon_alpinus","LONG"
"81",0.625912340592694,0.0845740815216238,0.464836086758653,0.795575578086865,1.00001957421565,"Significant",0.175833333333333,0.2396,1.04686113387197,1.04642034620301,"SUB-Arctictis_binturong~DOM-Neofelis_genus","LONG"
"82",0.131008745138508,0.0691785525535814,-0.0185686991771029,0.254231782239343,1.0000177686218,"Non-Significant",0.269866666666667,0.199133333333333,1.04201876352642,1.04079681923084,"SUB-Neofelis_genus~DOM-Lophura_nycthemera","LONG"
"83",0.0605686964764767,0.071929816179414,-0.0879667164896729,0.1929394742111,1.00018167657231,"Non-Significant",0.3794,0.199366666666667,1.04208292291869,1.00950803892266,"SUB-Neofelis_genus~DOM-Paradoxurus_hermaphroditus","LONG"
"84",0.635898750390657,0.0753327277222849,0.493736663930001,0.777703157154263,1.00115179876839,"Significant",0.2268,0.298633333333333,1.01805033426277,1.04565512597566,"SUB-Bos_gaurus~DOM-Cuon_alpinus","LONG"
"85",-0.467939962696032,0.229368061355135,-0.941209216975061,-0.0441630926925247,1.00021140191072,"Significant",0.313833333333333,0.315266666666667,1.04759585608507,1.02933555478491,"SUB-Catopuma_temminckii~DOM-Cuon_alpinus","LONG"
"86",0.654857283171372,0.120921838487574,0.401306913261762,0.87908671371028,1.00020470432631,"Significant",0.196966666666667,0.2447,1.04677069253263,1.04213836043686,"SUB-Arctonyx_collaris~DOM-Neofelis_genus","LONG"
"87",0.104478147195501,0.0503811899603133,0.00271588848435778,0.199189149515842,1.00006525260096,"Significant",0.382966666666667,0.315333333333333,1.02845662301453,1.00906156342806,"SUB-Cuon_alpinus~DOM-Paradoxurus_hermaphroditus","LONG"
"88",-0.0861320420488541,0.134371937119682,-0.384633958370211,0.13885906467069,1.00049481062157,"Non-Significant",0.2702,0.365,1.01354234096011,1.04053769781353,"SUB-Panthera_tigris~DOM-Lophura_nycthemera","LONG"
"89",0.0169077595879001,0.0589241912717928,-0.110956836259918,0.12165400049301,1.00004249944829,"Non-Significant",0.270566666666667,0.315,1.02905163670893,1.04037444764184,"SUB-Cuon_alpinus~DOM-Lophura_nycthemera","LONG"
