"cell_id_3km","survey_id","Landscape","source","cams_included_count","year","Avg_altitude_3km","Avg_human_footprint_3km","Avg_FLLI_3km"
"P_Malaysia_MUMFR_23_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",234.669845581055,3.25,9.84194936708861
"P_Malaysia_MUMFR_31_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2015",276.524037679037,3.08045977011494,9.86773421868802
"P_Malaysia_MUMFR_39_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",339.997314453125,3,9.83341862579621
"P_Malaysia_MUMFR_15_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2015",192.719263712565,3.17283950617284,9.66146677919462
"P_Malaysia_MUMFR_47_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",5,"2015",389.691711425781,3.32182644941266,9.69438276302686
"P_Malaysia_MUMFR_55_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",6,"2015",423.902770996094,3.42834336799854,9.44829747792522
"P_Malaysia_MUMFR_33_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",211.782806396484,3.28571428571429,9.05145047923323
"P_Malaysia_MUMFR_26_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",236.570236206055,3,9.83481329113924
"P_Malaysia_MUMFR_34_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2015",295.927357991537,3.16687952320136,9.78118686203171
"P_Malaysia_MUMFR_10_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",196.622680664062,3,9.62498064516129
"P_Malaysia_MUMFR_42_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",349.482696533203,3.26424501424501,9.62588975116154
"P_Malaysia_MUMFR_18_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",197.461349487305,3,9.70241666666667
"P_Malaysia_MUMFR_50_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",368.502792358398,3.25,9.10837845246929
"P_Malaysia_MUMFR_14_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",194.584915161132,3.36637931034483,9.57866983459376
"P_Malaysia_MUMFR_38_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",4,"2015",268.701797485352,3.24353448275862,9.31989381739584
"P_Malaysia_MUMFR_46_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",318.128601074219,3.25,8.8944892907374
"P_Malaysia_MUMFR_19_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",5,"2015",205.299438476563,3.78831417624521,9.74344765450287
"P_Malaysia_MUMFR_25_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",202.831420898438,3.24137931034483,9.20907073954984
"P_Malaysia_MUMFR_30_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",217.239822387695,3.25031928480205,9.52121094374014
"P_Malaysia_MUMFR_27_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",234.364227294922,3.72413793103448,9.85270140433535
"P_Malaysia_MUMFR_49_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",401.727355957031,3.10344827586207,8.03611885177886
"P_Malaysia_MUMFR_57_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",539.602600097656,3.1602809706258,8.19562712148962
"P_Malaysia_MUMFR_11_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",186.649383544922,3.75,9.59954516129032
"P_Malaysia_MUMFR_8_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",204.776840209961,3.24568965517242,9.52357491270652
"P_Malaysia_MUMFR_43_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",347.406524658203,3.2962962962963,9.89933544303797
"P_Malaysia_MUMFR_48_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",405.762115478516,3.19230769230769,9.87040514469453
"P_Malaysia_MUMFR_59_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",581.109802246094,9.25925925925926,9.39080757097792
"P_Malaysia_MUMFR_7_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",185.083511352539,3.5,9.4827908496732
"P_Malaysia_MUMFR_2_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",199.998260498047,3.77777777777778,9.51784493670886
"P_Malaysia_MUMFR_37_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",213.980117797852,3.36666666666667,8.10447784810126
"P_Malaysia_MUMFR_53_2015_d","Ulu_Muda_FR_2015_d_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",500.051956176758,3.51532567049808,7.98289913003664
"P_Malaysia_MUMFR_9_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",208.49674987793,3.7,9.22744126984127
"P_Malaysia_MUMFR_17_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",199.645011901855,3.47068965517242,9.1411364286866
"P_Malaysia_MUMFR_23_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",219.177391052246,3.39423076923077,9.81096518987342
"P_Malaysia_MUMFR_31_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2016",276.524037679037,3.08045977011494,9.86773421868802
"P_Malaysia_MUMFR_39_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",339.997314453125,3,9.83341862579621
"P_Malaysia_MUMFR_15_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2016",194.718165079752,3.08641975308642,9.69278583793141
"P_Malaysia_MUMFR_47_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2016",383.300170898438,3.28021978021978,9.72757152261322
"P_Malaysia_MUMFR_55_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",4,"2016",420.302116394043,3.41837712096333,9.44427259110311
"P_Malaysia_MUMFR_33_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",211.782806396484,3.28571428571429,9.05145047923323
"P_Malaysia_MUMFR_26_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2016",240.667373657227,3.17283950617284,9.81514004521294
"P_Malaysia_MUMFR_34_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2016",302.084706624349,3.16975308641975,9.77605947691009
"P_Malaysia_MUMFR_42_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",349.482696533203,3.26424501424501,9.62588975116154
"P_Malaysia_MUMFR_18_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",199.707672119141,3.12962962962963,9.73897658730159
"P_Malaysia_MUMFR_50_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",368.502792358398,3.25,9.10837845246929
"P_Malaysia_MUMFR_58_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",431.8095703125,3.25925925925926,8.84352229299363
"P_Malaysia_MUMFR_22_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",207.02311706543,3.24137931034483,9.71847949526814
"P_Malaysia_MUMFR_14_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2016",197.551951090495,3.41091954022989,9.53196354153385
"P_Malaysia_MUMFR_30_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2016",228.974258422852,3.2502128565347,9.57237857128228
"P_Malaysia_MUMFR_38_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",296.558761596679,3.24568965517242,9.33794771426268
"P_Malaysia_MUMFR_46_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",340.814559936523,3.125,8.77343690978501
"P_Malaysia_MUMFR_54_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",415.511810302734,3.24137931034483,8.57053164556962
"P_Malaysia_MUMFR_19_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",4,"2016",204.471965789795,3.80435823754789,9.74490657128317
"P_Malaysia_MUMFR_25_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",202.831420898438,3.24137931034483,9.20907073954984
"P_Malaysia_MUMFR_62_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",497.921691894531,3.03448275862069,8.338038585209
"P_Malaysia_MUMFR_27_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",234.364227294922,3.72413793103448,9.85270140433535
"P_Malaysia_MUMFR_49_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",402.154235839844,3.10344827586207,8.03831189710611
"P_Malaysia_MUMFR_57_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",514.395812988281,3.15287356321839,8.11427087251036
"P_Malaysia_MUMFR_11_2016_a","Ulu_Muda_FR_2016_a_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",198.807983398438,3.75,9.61188853503185
"P_Malaysia_MUMFR_9_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",208.49674987793,3.7,9.22744126984127
"P_Malaysia_MUMFR_17_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",199.645011901855,3.47068965517242,9.1411364286866
"P_Malaysia_MUMFR_23_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",234.669845581055,3.25,9.84194936708861
"P_Malaysia_MUMFR_31_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",281.374923706055,3.12068965517242,9.87659658119659
"P_Malaysia_MUMFR_39_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",341.142272949219,3,9.86258805031447
"P_Malaysia_MUMFR_15_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",196.713676452636,3,9.68488067997404
"P_Malaysia_MUMFR_47_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2016",383.300170898438,3.28021978021978,9.72757152261322
"P_Malaysia_MUMFR_55_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",4,"2016",420.302116394043,3.41837712096333,9.44427259110311
"P_Malaysia_MUMFR_26_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",236.570236206055,3,9.83481329113924
"P_Malaysia_MUMFR_34_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2016",302.084706624349,3.16975308641975,9.77605947691009
"P_Malaysia_MUMFR_42_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",349.482696533203,3.26424501424501,9.62588975116154
"P_Malaysia_MUMFR_18_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",199.707672119141,3.12962962962963,9.73897658730159
"P_Malaysia_MUMFR_50_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",378.160247802734,3.25,9.01160256410256
"P_Malaysia_MUMFR_14_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",194.584915161132,3.36637931034483,9.57866983459376
"P_Malaysia_MUMFR_30_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2016",228.974258422852,3.2502128565347,9.57237857128228
"P_Malaysia_MUMFR_46_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",337.896362304688,3,8.62012698412698
"P_Malaysia_MUMFR_49_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",402.154235839844,3.10344827586207,8.03831189710611
"P_Malaysia_MUMFR_57_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2016",514.395812988281,3.15287356321839,8.11427087251036
"P_Malaysia_MUMFR_27_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",237.084350585938,3.96551724137931,9.86530696202532
"P_Malaysia_MUMFR_11_2016_b","Ulu_Muda_FR_2016_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2016",198.807983398438,3.75,9.61188853503185
"P_Malaysia_MUMFR_8_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",204.776840209961,3.24568965517242,9.52357491270652
"P_Malaysia_MUMFR_43_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",361.887039184571,3.16538952745849,9.87938132911392
"P_Malaysia_MUMFR_48_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",405.762115478516,3.19230769230769,9.87040514469453
"P_Malaysia_MUMFR_56_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",535.786926269531,8.62962962962963,9.67067415904032
"P_Malaysia_MUMFR_59_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",581.109802246094,9.25925925925926,9.39080757097792
"P_Malaysia_MUMFR_55_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2015",450.03227742513,4.98773946360153,9.45339601717533
"P_Malaysia_MUMFR_47_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",399.279022216797,3.38423645320198,9.64459962364733
"P_Malaysia_MUMFR_16_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",241.762313842773,3.72413793103448,9.6565608974359
"P_Malaysia_MUMFR_39_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",330.393508911132,3,9.84015158476596
"P_Malaysia_MUMFR_31_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",266.433410644531,3.24137931034483,9.87491772151899
"P_Malaysia_MUMFR_27_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",231.576141357422,3.72413793103448,9.84666950665368
"P_Malaysia_MUMFR_15_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",190.060546875,3.25925925925926,9.6307514508432
"P_Malaysia_MUMFR_7_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",180.951370239258,3.5,9.48847437220502
"P_Malaysia_MUMFR_18_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",201.082305908203,3,9.75691373801917
"P_Malaysia_MUMFR_26_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",236.570236206055,3,9.83481329113924
"P_Malaysia_MUMFR_24_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",243.086578369141,4.25,9.76738585209003
"P_Malaysia_MUMFR_34_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",291.097259521484,3.24137931034483,9.78351374980861
"P_Malaysia_MUMFR_42_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",337.0849609375,3.25961538461539,9.52224447949526
"P_Malaysia_MUMFR_63_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",449.397842407227,3.64814814814815,9.02366677788563
"P_Malaysia_MUMFR_58_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",432.158966064453,3.25925925925926,8.84698734177215
"P_Malaysia_MUMFR_54_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",400.666534423828,3.25925925925926,8.6974465408805
"P_Malaysia_MUMFR_50_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",363.672821044922,3.24137931034483,9.04890220820189
"P_Malaysia_MUMFR_2_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",199.998260498047,3.77777777777778,9.51784493670886
"P_Malaysia_MUMFR_6_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",222.565277099609,4.20689655172414,9.3534952681388
"P_Malaysia_MUMFR_14_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",199.824371337891,3.61206896551724,9.44276586232239
"P_Malaysia_MUMFR_11_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",198.807983398438,3.75,9.61188853503185
"P_Malaysia_MUMFR_22_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",192.408630371094,3.24137931034483,9.51860702875399
"P_Malaysia_MUMFR_30_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",206.815979003906,3.24137931034483,9.5611575562701
"P_Malaysia_MUMFR_38_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",230.138198852539,3.24137931034483,9.42470192307692
"P_Malaysia_MUMFR_46_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",338.025939941406,3,8.62012698412698
"P_Malaysia_MUMFR_65_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",627.898681640625,3.39285714285714,8.34427444794953
"P_Malaysia_MUMFR_19_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",208.609329223633,3.72413793103448,9.7376119873817
"P_Malaysia_MUMFR_57_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",531.102661132812,3.14814814814815,8.19836217948718
"P_Malaysia_MUMFR_49_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",401.300476074219,3.10344827586207,8.03392580645161
"P_Malaysia_MUMFR_33_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",210.54264831543,3.29310344827586,8.82464111324099
"P_Malaysia_MUMFR_17_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",201.933334350586,3.75,8.92478913738019
"P_Malaysia_MUMFR_25_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",195.460021972656,3.24137931034483,9.02563461538461
"P_Malaysia_MUMFR_29_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",204.6982421875,3.28571428571429,8.26644728434505
"P_Malaysia_MUMFR_37_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",234.066009521484,3.40555555555556,8.01393000685318
"P_Malaysia_MUMFR_53_2015_b","Ulu_Muda_FR_2015_b_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",500.051956176758,3.51532567049808,7.98289913003664
"P_Malaysia_MUMFR_8_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",204.776840209961,3.24568965517242,9.52357491270652
"P_Malaysia_MUMFR_43_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",361.887039184571,3.16538952745849,9.87938132911392
"P_Malaysia_MUMFR_48_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",405.762115478516,3.19230769230769,9.87040514469453
"P_Malaysia_MUMFR_56_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",535.786926269531,8.62962962962963,9.67067415904032
"P_Malaysia_MUMFR_59_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",581.109802246094,9.25925925925926,9.39080757097792
"P_Malaysia_MUMFR_55_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",3,"2015",450.03227742513,4.98773946360153,9.45339601717533
"P_Malaysia_MUMFR_47_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",399.279022216797,3.38423645320198,9.64459962364733
"P_Malaysia_MUMFR_16_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",241.762313842773,3.72413793103448,9.6565608974359
"P_Malaysia_MUMFR_39_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",330.393508911132,3,9.84015158476596
"P_Malaysia_MUMFR_31_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",266.433410644531,3.24137931034483,9.87491772151899
"P_Malaysia_MUMFR_27_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",226.067932128906,3.48275862068966,9.82803205128205
"P_Malaysia_MUMFR_15_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",190.060546875,3.25925925925926,9.6307514508432
"P_Malaysia_MUMFR_7_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",180.951370239258,3.5,9.48847437220502
"P_Malaysia_MUMFR_26_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",236.570236206055,3,9.83481329113924
"P_Malaysia_MUMFR_24_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",243.086578369141,4.25,9.76738585209003
"P_Malaysia_MUMFR_54_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",400.666534423828,3.25925925925926,8.6974465408805
"P_Malaysia_MUMFR_34_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",296.993530273438,3.24137931034483,9.72866559485531
"P_Malaysia_MUMFR_2_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",199.998260498047,3.77777777777778,9.51784493670886
"P_Malaysia_MUMFR_14_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",196.162719726562,3.72413793103448,9.44698076923077
"P_Malaysia_MUMFR_22_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",192.408630371094,3.24137931034483,9.51860702875399
"P_Malaysia_MUMFR_38_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",230.138198852539,3.24137931034483,9.42470192307692
"P_Malaysia_MUMFR_19_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",208.609329223633,3.72413793103448,9.7376119873817
"P_Malaysia_MUMFR_57_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",531.102661132812,3.14814814814815,8.19836217948718
"P_Malaysia_MUMFR_49_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",401.300476074219,3.10344827586207,8.03392580645161
"P_Malaysia_MUMFR_33_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",1,"2015",205.090789794922,3.27586206896552,8.89722756410256
"P_Malaysia_MUMFR_37_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",234.066009521484,3.40555555555556,8.01393000685318
"P_Malaysia_MUMFR_53_2015_c","Ulu_Muda_FR_2015_c_Moore","P_Malaysia_Ulu_Muda_FR","Moore",2,"2015",500.051956176758,3.51532567049808,7.98289913003664
